Territoire;Statut;Date - Heure;Production totale (MW);Thermique (MW);Bagasse/charbon (MW);Hydraulique (MW);Photovoltaïque (MW);Photovoltaïque avec stockage (MW);Eolien (MW);Bioénergies (MW);Batteries (MWh);Coût moyen de production (€/MWh)
Réunion;Validé;2018-09-04T22:00:00+04:00;341.81809;116.8836014;132.7331473;88.33591576;-0.357536012;-0.082205152;2.1625;1.255666667;0.887;
Réunion;Validé;2018-10-12T03:00:00+04:00;240.5705213;94.12298538;118.2140143;25.10983035;-0.37027810800000005;-0.076181015;1.862816977;1.707333333;0.0;
Réunion;Validé;2018-09-05T14:00:00+04:00;366.7062973;173.8678248;75.26975008;55.64538989;49.94527191;5.70956067;4.544333333;1.724166667;0.0;
Réunion;Validé;2018-10-12T18:00:00+04:00;399.8020075;173.9828599;141.5507469;75.75015387;2.225864431;2.290443315;1.26677231;1.852166667;0.883;
Réunion;Validé;2018-09-06T06:00:00+04:00;331.3599525;118.9300269;123.2478125;84.0887684;0.478805537;-0.05312760800000001;2.9475;1.720166667;0.0;
Réunion;Validé;2018-10-15T04:00:00+04:00;224.4941154;46.58453167;136.291435;38.92987553;-0.381816519;-0.077191971;1.390948282;1.7563333330000002;0.0;
Réunion;Validé;2018-09-08T03:00:00+04:00;217.8297738;25.0311102;125.5440368;64.05146889;-0.367990282;-0.067185092;3.169333333;0.46900000000000003;0.0;
Réunion;Validé;2018-10-17T11:00:00+04:00;406.5745426;62.58616455;151.0342297;68.08111725;114.283768;8.920455125;0.02714132;1.641666667;0.0;
Réunion;Validé;2018-09-08T20:00:00+04:00;337.163292;78.25885816;156.0101315;97.27756875;-0.307355519;-0.016244283;4.198;0.855333333;0.887;
Réunion;Validé;2018-10-18T18:00:00+04:00;410.9748658;145.0501168;185.1455991;77.98086396;-0.217131921;-0.06420474;0.34928927;1.848333333;0.882;
Réunion;Validé;2018-09-09T04:00:00+04:00;209.9870191;25.35883608;131.3112965;50.51135177;-0.135582047;-0.031049855;2.118;0.8541666670000001;0.0;
Réunion;Validé;2018-10-19T01:00:00+04:00;262.128761;77.54334481;149.4506223;33.04330822;-0.36818021500000003;-0.074183937;0.68101651;1.852833333;0.0;
Réunion;Validé;2018-09-09T07:00:00+04:00;250.3127629;26.21936798;136.2347053;62.69442433;18.95391382;2.542351425;2.725;0.9430000000000001;0.0;
Réunion;Validé;2018-10-20T11:00:00+04:00;390.0730568;53.32353664;161.0520182;85.71165195;77.13532838;8.696380801;2.309140899;1.845;0.0;
Réunion;Validé;2018-10-20T22:00:00+04:00;351.8005946;77.91997372;184.9553311;87.10853129;-0.32097762300000005;-0.017025739;-0.064571506;1.332333333;0.887;
Réunion;Validé;2018-10-21T13:00:00+04:00;305.2998415;26.26941913;140.2382809;30.78890873;95.85482727;8.416800003;2.4077721;1.323833333;0.0;
Réunion;Validé;2018-09-10T05:00:00+04:00;251.919179;60.8957378;141.5697628;47.67477754;-0.37739912400000003;-0.081200005;1.383;0.8545;0.0;
Réunion;Validé;2018-10-22T15:00:00+04:00;388.1096488;152.3260315;174.7754892;41.6639215;14.68839756;2.676809136;0.0;1.979;0.0;
Réunion;Validé;2018-09-12T02:00:00+04:00;236.1643611;73.4682557;121.9441853;39.60493651;-0.379489978;-0.07819308300000001;-0.059500000000000004;1.664166667;0.0;
Réunion;Validé;2018-10-23T21:00:00+04:00;359.3833315;107.705475;164.0637096;85.6391274;-0.24125769;0.01477727;0.0;1.3145;0.887;
Réunion;Validé;2018-09-13T05:00:00+04:00;284.0573792;80.88611745;135.9330879;65.70263895;-0.371126563;-0.07317185100000001;0.467333333;1.5125000000000002;0.0;
Réunion;Validé;2018-10-24T22:00:00+04:00;359.2156911;80.30296713;178.9504056;97.73276198;-0.33985866000000003;-0.090251652;0.0;1.7726666670000002;0.887;
Réunion;Validé;2018-09-13T09:00:00+04:00;388.2897706;94.41885728;143.163196;58.52616211;82.09215022;8.17623831;0.447;1.466166667;0.0;
Réunion;Validé;2018-10-25T11:00:00+04:00;403.3920679;81.62158618;147.8511806;78.11615118;84.95102861;8.802454724;0.0;2.049666667;0.0;
Réunion;Validé;2018-03-19T05:00:00+04:00;282.1988838;94.49466881;115.4037716;70.43833962;-0.41773244600000004;-0.104332348;1.4906666670000002;0.8935019200000001;0.0;
Réunion;Validé;2018-03-20T08:00:00+04:00;417.6715861;201.326618;76.67747533;101.8294747;30.26613624;2.707140573;4.126333333;0.738407883;0.0;
Réunion;Validé;2018-03-20T12:00:00+04:00;451.7205649;165.0865751;92.40684821;84.91234896;97.39479337;7.996459556;2.412666667;1.510873015;0.0;
Réunion;Validé;2018-03-20T21:00:00+04:00;412.8123291;200.8840348;97.83160308;112.2255919;-0.415628001;-0.08320403900000001;-0.064666667;1.545598052;0.889;
Réunion;Validé;2018-03-22T03:00:00+04:00;269.0297117;108.342771;111.5404765;48.31782713;-0.39879243600000003;-0.138434461;0.455333333;0.9105305440000001;0.0;
Réunion;Validé;2018-12-19T17:00:00+04:00;414.5468728;153.8035257;178.3545499;44.3477804;25.83148693;6.373374704;3.681655071;1.6265;0.528;
Réunion;Validé;2018-12-20T22:00:00+04:00;374.7863116;87.67842584;189.7325247;92.50828256;-0.3874168;-0.0711609;3.2978229470000002;1.139833333;0.888;
Réunion;Validé;2018-12-21T19:00:00+04:00;414.7305252;133.1512063;187.4324044;83.21089047;3.591098419;3.557096371;1.29549592;1.605333333;0.887;
Réunion;Validé;2018-12-21T21:00:00+04:00;391.8763688;112.542394;189.8943743;85.51151756;-0.305271118;0.020859384;1.7154945970000002;1.609;0.888;
Réunion;Validé;2018-12-22T12:00:00+04:00;394.2643915;53.26514682;181.0793058;59.69159742;88.36544279;8.479404255;1.7856610430000002;1.597833333;0.0;
Réunion;Validé;2018-12-23T23:00:00+04:00;345.2713012;91.92917432;191.0778682;60.4296225;-0.40850825900000004;-0.07818906;-0.062666469;1.604;0.78;
Réunion;Validé;2018-12-24T01:00:00+04:00;284.1014743;76.64207999;171.8078154;34.55802511;-0.386306723;-0.066139668;-0.059666479;1.605666667;0.0;
Réunion;Validé;2018-12-24T12:00:00+04:00;418.3415761;78.61476773;171.3830559;66.48920365;89.68310394;8.863448532;1.155329695;2.152666667;0.0;
Réunion;Validé;2018-12-25T05:00:00+04:00;250.4653043;29.40635084;163.4326563;56.20034151;-0.290840119;-0.11820380700000001;0.132832915;1.7021666670000002;0.0;
Réunion;Validé;2018-12-26T13:00:00+04:00;438.5143878;113.5892739;169.595608;58.93647599;85.70014842;8.778382096;0.177999439;1.7365;0.0;
Réunion;Validé;2018-12-26T15:00:00+04:00;435.2446422;144.483968;168.0457912;41.30470058;71.46896396;8.311384898;-0.06399979800000001;1.6938333330000002;0.0;
Réunion;Validé;2018-12-27T08:00:00+04:00;397.6925832;111.1794564;139.0183749;69.45032374;71.79088622;4.6013749409999996;-0.065833126;1.718;0.0;
Réunion;Validé;2018-12-28T09:00:00+04:00;411.7067785;111.0115537;136.2958463;64.36710743;92.13082327;5.731449164;0.42266533500000003;1.747333333;0.0;
Réunion;Validé;2018-12-28T14:00:00+04:00;430.6052133;130.1358352;188.5573545;39.50011277;65.34245015;5.370460614;-0.047999849000000004;1.7469999999999999;0.0;
Réunion;Validé;2018-12-29T03:00:00+04:00;267.7433383;90.25174044;147.5747973;28.67213284;-0.38186641600000004;-0.065132734;-0.06399979800000001;1.755666667;0.0;
Réunion;Validé;2018-12-30T15:00:00+04:00;357.9022062;68.71736352;181.3960173;39.24405279;58.44998335;8.415455756;-0.06399979800000001;1.743333333;0.0;
Réunion;Validé;2018-12-31T11:00:00+04:00;417.1492502;61.05111149;182.9514807;48.59962227;111.9445839;8.878458293;2.035493589;1.6885;0.0;
Réunion;Validé;2018-01-20T15:00:00+04:00;374.6256164;51.501862009999996;190.5323256;60.05888175;66.04580165;5.309412015;-0.033666667000000004;1.211;0.0;
Réunion;Validé;2018-01-20T18:00:00+04:00;364.1393411;94.75016505;193.629124;66.07159868;4.472157408;3.119962611;-0.032;1.239333333;0.889;
Réunion;Validé;2018-01-21T04:00:00+04:00;248.1033565;30.91572913;165.3196216;51.03270628;-0.30267402200000004;-0.07619309;-0.033333333;1.2475;0.0;
Réunion;Validé;2018-01-21T22:00:00+04:00;381.0842597;93.45712912;193.0946376;92.83660406;-0.314512322;-0.095265501;-0.031833333000000005;1.2445;0.893;
Réunion;Validé;2018-01-22T01:00:00+04:00;268.8234864;77.33528215;152.3075769;38.34946109;-0.30028718600000004;-0.083213204;-0.033166667000000004;1.247833333;0.0;
Réunion;Validé;2018-01-22T04:00:00+04:00;255.6966716;79.74831962;154.6345546;20.48122903;-0.306238622;-0.077193089;-0.0325;1.2485;0.0;
Réunion;Validé;2018-01-24T09:00:00+04:00;433.6159377;73.75232604;167.1481721;93.21357222;89.40947343;7.809393912;1.217;1.066;0.0;
Réunion;Validé;2018-01-26T04:00:00+04:00;254.8872799;116.1178442;73.16077815;65.94344602;-0.294455109;-0.028999992000000002;0.0;-0.011333333000000001;0.0;
Réunion;Validé;2018-01-26T08:00:00+04:00;405.2369202;158.7230102;127.2337355;75.39443724;40.95792038;1.52198349;0.328833333;1.077;0.0;
Réunion;Validé;2018-01-28T06:00:00+04:00;254.6299475;81.30127462;128.4933969;40.19458316;2.603223955;0.548302203;0.41750000000000004;1.071666667;0.0;
Réunion;Validé;2018-01-29T19:00:00+04:00;431.9934661;144.401395;198.9090717;86.01950889;-0.389925122;2.034082272;-0.048833333;1.068166667;0.0;
Réunion;Validé;2018-01-29T21:00:00+04:00;405.0858164;138.6531619;195.3759374;70.45958075;-0.356054972;-0.109308633;-0.0085;1.071;0.0;
Réunion;Validé;2018-01-30T06:00:00+04:00;335.6920036;77.55101147;194.2691326;57.91484898;4.788032252;0.082311534;0.014666667000000001;1.072;0.0;
Réunion;Validé;2018-01-31T12:00:00+04:00;453.4106008;109.790731;182.4045847;57.04977069;97.72862223;4.5717255;0.46016666700000003;1.405;0.0;
Réunion;Validé;2018-01-31T23:00:00+04:00;350.7921553;106.8757836;180.8492405;61.71540267;-0.33351113;-0.096260359;0.28450000000000003;1.4969999999999999;0.0;
Réunion;Validé;2018-02-01T00:00:00+04:00;309.6572856;107.9370497;153.1732434;47.22518743;-0.32666155;-0.081200016;0.28950000000000004;1.440166667;0.0;
Réunion;Validé;2018-02-01T14:00:00+04:00;459.2332854;123.2372547;191.1335865;66.6742422;72.0177364;4.979465525;0.4555;0.7355;0.0;
Réunion;Validé;2018-02-01T18:00:00+04:00;415.4969678;145.0939557;195.8365637;65.74049828;3.595129204;3.573820946;0.29983333300000004;1.357166667;0.0;
Réunion;Validé;2018-02-03T08:00:00+04:00;359.5713456;80.22153746;139.755138;66.30814539;65.49319676;6.658161409;0.062166667;1.073;0.0;
Réunion;Validé;2018-02-03T09:00:00+04:00;389.5746617;78.06631631;137.3497081;76.90340254;88.50307251;7.752328901;-0.069833333;1.069666667;0.0;
Réunion;Validé;2018-02-04T10:00:00+04:00;355.0480467;45.38522532;153.7985868;48.99123936;101.5660306;4.193464622;0.049833333;1.0636666670000001;0.0;
Réunion;Validé;2018-02-04T23:00:00+04:00;326.2015089;75.80646437;187.4949206;62.30126945;-0.32189727300000004;-0.087248292;-0.067666667;1.075666667;0.0;
Réunion;Validé;2018-02-05T08:00:00+04:00;407.6455124;81.82459468;190.9415689;84.56523714;43.93136516;4.936079793;0.077333333;1.3693333330000002;0.0;
Réunion;Validé;2018-02-05T21:00:00+04:00;381.7592781;112.6035093;184.5649282;84.01180121;-0.32191402900000005;-0.083213204;0.006166667000000001;0.978;0.0;
Réunion;Validé;2018-02-09T15:00:00+04:00;408.980814;98.45548312;197.5000377;72.18232989;35.53799544;3.311467891;0.8275;1.166;0.0;
Réunion;Validé;2018-02-10T06:00:00+04:00;278.9815352;61.16123543;152.5285842;61.61422495;1.856889459;0.20493443;0.4445;1.171166667;0.0;
Réunion;Validé;2018-02-10T23:00:00+04:00;332.7210994;82.58097779;189.5013765;59.74388837;-0.344378879;-0.09626438300000001;0.164833333;1.170666667;0.0;
Réunion;Validé;2018-02-11T19:00:00+04:00;410.7917452;113.6078842;198.3982341;98.04814427;-0.38273605800000005;0.013218802;-0.059500000000000004;1.1665;0.0;
Réunion;Validé;2018-02-12T22:00:00+04:00;402.5028573;140.9112756;197.6647329;63.73165784;-0.30171821400000004;-0.096257454;-0.0105;0.603666667;0.0;
Réunion;Validé;2018-02-13T00:00:00+04:00;312.1711216;96.1071333;169.1156594;46.72706483;-0.29699163900000003;-0.092244268;0.006666667;0.6038333330000001;0.0;
Réunion;Validé;2018-02-13T12:00:00+04:00;460.8785599;108.6874642;194.7715756;41.30635757;101.852195;8.001467601;4.743666667;1.515833333;0.0;
Réunion;Validé;2018-02-14T01:00:00+04:00;296.9290552;95.16678383;178.8469325;21.73630834;-0.334578038;-0.17055805100000002;0.177166667;1.5070000000000001;0.0;
Réunion;Validé;2018-02-14T19:00:00+04:00;454.65143869999997;162.4725899;206.9382004;82.87642685;-0.37152841400000003;-0.118583371;0.6723333330000001;1.289;0.893;
Réunion;Validé;2018-02-14T21:00:00+04:00;417.728458;153.7437053;202.6418762;59.59198284;-0.343825928;-0.226780427;0.137833333;1.2916666669999999;0.892;
Réunion;Validé;2018-02-15T19:00:00+04:00;438.4052035;171.2479505;201.214892;64.59885511;-0.359204421;0.33571024200000005;0.6940000000000001;0.673;0.0;
Réunion;Validé;2018-02-17T08:00:00+04:00;359.6575193;77.95248179;159.7650632;51.26508862;61.98110648;6.749779185;0.633333333;1.310666667;0.0;
Réunion;Validé;2018-02-18T04:00:00+04:00;268.216477;78.92988917;153.9667578;34.39952281;-0.337332999;-0.07819308900000001;0.067666667;1.268166667;0.0;
Réunion;Validé;2018-02-18T14:00:00+04:00;345.6401497;65.03269741;154.5920714;48.09913994;68.55194275;7.594464808;0.5205000000000001;1.249333333;0.0;
Réunion;Validé;2018-02-18T18:00:00+04:00;354.5096996;98.63867633;179.4716108;70.64435549;1.396686334;3.450370655;0.034166667000000005;-0.010166667;0.884;
Réunion;Validé;2018-02-19T13:00:00+04:00;422.9221038;171.7584609;173.662996;38.41563646;34.51127911;3.767898004;-0.06016666700000001;0.866;0.0;
Réunion;Validé;2018-02-20T01:00:00+04:00;256.85619;95.9618043;134.4168341;25.5608343;-0.319594726;-0.07218795;0.085666667;1.222833333;0.0;
Réunion;Validé;2018-02-21T10:00:00+04:00;437.4794483;113.0915052;193.2648943;57.5549012;64.49005254;7.985428273;-0.032;1.124666667;0.0;
Réunion;Validé;2018-02-22T00:00:00+04:00;298.2555139;105.0520269;129.9272493;62.46515929;-0.340908302;-0.07617990200000001;0.003;1.222166667;0.003;
Réunion;Validé;2018-02-23T06:00:00+04:00;336.2146932;116.5636232;155.1966669;60.82668691;2.340612967;0.122603206;-0.059000000000000004;1.2235;0.0;
Réunion;Validé;2018-02-24T14:00:00+04:00;394.4933019;96.83363213;162.6586631;61.26991915;64.49831672;7.991437436;0.097;1.144333333;0.0;
Réunion;Validé;2018-02-24T16:00:00+04:00;380.5553207;111.0478125;162.7236633;62.60612574;35.98118409;6.980701712;0.07150000000000001;1.144333333;0.0;
Réunion;Validé;2018-02-25T05:00:00+04:00;263.4911637;63.11761867;143.2070423;56.41250645;-0.361380592;0.005043524000000001;-0.057666667000000005;1.168;0.0;
Réunion;Validé;2018-02-26T00:00:00+04:00;290.6457592;108.4770679;126.6279966;53.86229969;-0.37522100900000005;-0.084217226;0.967;1.168833333;0.002;
Réunion;Validé;2018-02-26T22:00:00+04:00;392.3976685;161.7912418;153.211648;76.33062776;-0.28126687;-0.17158219;0.637;-0.01;0.89;
Réunion;Validé;2018-02-27T07:00:00+04:00;383.139629;128.7286079;172.1688617;54.28019614;24.59285487;2.492941744;0.667666667;0.20850000000000002;0.0;
Réunion;Validé;2018-02-28T05:00:00+04:00;302.1546154;127.965089;119.8233144;52.37518004;-0.344366312;-0.097268405;1.25;1.182666667;0.0;
Réunion;Validé;2018-02-28T17:00:00+04:00;423.1078067;227.477194;140.6786615;33.28593173;16.0345499;3.772636227;0.262333333;1.1755;0.421;
Réunion;Validé;2018-03-02T02:00:00+04:00;271.8600431;126.7384318;116.7151557;26.89862642;-0.42299356;-0.112324725;1.3605;0.682647487;0.0;
Réunion;Validé;2018-03-02T05:00:00+04:00;299.561839;130.6868403;114.722934;52.84839981;-0.40405355;-0.09526036;1.1215;0.681478856;0.0;
Réunion;Validé;2018-01-17T05:00:00+04:00;274.646696;63.21881103;160.8660267;49.6845202;-0.281298161;-0.078197112;-0.022166667;1.259;0.0;
Réunion;Validé;2018-01-17T19:00:00+04:00;392.6131697;96.50019616;190.1225441;104.2953293;-0.231607206;0.624873969;0.0;1.301833333;0.0;
Réunion;Validé;2018-01-18T01:00:00+04:00;250.0874254;28.89054337;156.5567837;64.21660535;-0.243282935;-0.08422415400000001;0.0;0.751;0.0;
Réunion;Validé;2018-01-19T01:00:00+04:00;237.3677441;-1.410983253;151.6599036;87.40604851;-0.243388597;-0.029002897000000003;0.0;-0.014833333;0.0;
Réunion;Validé;2018-01-19T06:00:00+04:00;263.4685995;14.29160592;176.7960772;68.15679934;4.23128366;-0.025999993000000002;0.0;0.018833333;0.0;
Réunion;Validé;2018-01-01T03:00:00+04:00;266.0945112;30.97987984;191.3874551;42.06675011;-0.21455732600000002;-0.074183257;0.994333333;0.9548333330000001;0.0;
Réunion;Validé;2018-01-01T05:00:00+04:00;252.2947686;29.67916731;194.6044467;26.79243513;-0.213592842;0.041145637000000006;0.435666667;0.9555;0.0;
Réunion;Validé;2018-01-01T11:00:00+04:00;328.3616311;14.97741174;154.6013805;43.03950762;106.8105844;6.752413418;1.239333333;0.9410000000000001;0.0;
Réunion;Validé;2018-01-02T02:00:00+04:00;259.3289728;62.70081274;175.8013245;15.55859829;-0.324022488;-0.08924024600000001;4.726833333;0.954666667;0.0;
Réunion;Validé;2018-01-03T04:00:00+04:00;271.5221055;100.8130223;112.0620196;53.21341767;-0.339474306;-0.08221320400000001;5.172333333;0.683;0.0;
Réunion;Validé;2018-01-03T09:00:00+04:00;405.3050129;93.84691779;136.0169681;104.7530936;60.58710377;6.894762992;2.7981666670000003;0.40800000000000003;0.0;
Réunion;Validé;2018-01-04T05:00:00+04:00;271.7060862;83.41726033;136.6151284;46.6756785;-0.394113245;-0.078201135;3.942;1.528333333;0.0;
Réunion;Validé;2018-01-05T09:00:00+04:00;391.9724959;64.67337593;178.8696428;104.5882619;33.95156156;5.086820302;3.369833333;1.433;0.0;
Réunion;Validé;2018-01-05T10:00:00+04:00;406.8969304;66.32448837;190.8906876;100.8633712;41.09540508;4.707478108;1.586666667;1.428833333;0.0;
Réunion;Validé;2018-01-05T15:00:00+04:00;384.4052872;79.23946102;198.8977969;79.25940022;20.42765022;3.934145493;1.366166667;1.280666667;0.0;
Réunion;Validé;2018-01-05T21:00:00+04:00;366.947703;93.02660861;179.4975924;92.28734674;-0.347783228;-0.086228177;1.212166667;1.358;0.0;
Réunion;Validé;2018-01-06T08:00:00+04:00;327.778018;59.28388981;138.1151903;98.2377284;26.46154908;4.552827049;0.06883333300000001;1.058;0.0;
Réunion;Validé;2018-01-06T20:00:00+04:00;378.946239;102.0240029;172.1710335;102.9712504;-0.477372689;-0.010008542;1.080166667;1.187166667;0.0;
Réunion;Validé;2018-01-07T07:00:00+04:00;275.7666746;18.05963884;186.8878803;58.49554064;6.945097937;1.660016876;2.479166667;1.239333333;0.0;
Réunion;Validé;2018-01-08T03:00:00+04:00;244.761498;54.42138537;141.0034466;47.71029998;-0.36563166500000005;-0.069168953;1.082166667;0.979;0.0;
Réunion;Validé;2018-01-08T14:00:00+04:00;413.0464715;123.949901;157.3182027;48.02195706;71.79720469;7.072372697;3.175833333;1.7109999999999999;0.0;
Réunion;Validé;2018-01-08T18:00:00+04:00;395.4005556;126.6356457;154.2115727;107.6967185;2.063317562;2.75913453;1.248333333;0.785833333;0.0;
Réunion;Validé;2018-01-09T04:00:00+04:00;268.2063791;63.56392925;106.2238158;97.87898007;-0.344463214;0.038117245;0.351333333;0.494666667;0.0;
Réunion;Validé;2018-01-12T18:00:00+04:00;385.7232249;146.5382209;165.9394959;65.80163523;3.92084239;0.8360304220000001;0.3705;1.4295;0.887;
Réunion;Validé;2018-01-12T19:00:00+04:00;401.0217997;142.873468;186.0711084;69.20084401;-0.37635481600000004;-0.050099252000000004;0.982;1.429833333;0.891;
Réunion;Validé;2018-01-12T23:00:00+04:00;329.4635287;44.71254838;186.7710998;95.347609;-0.339446913;-0.099281592;1.386666667;0.9273333330000001;0.757;
Réunion;Validé;2018-01-15T22:00:00+04:00;391.6672405;108.330724;197.5774215;81.13403506;-0.34302912300000005;-0.090244268;2.9123333330000003;1.255;0.891;
Réunion;Validé;2018-05-31T04:00:00+04:00;232.830112;73.2725029;95.07377312;64.03106643;-0.353573756;-0.06614481500000001;0.311139926;0.5613481880000001;0.0;
Réunion;Validé;2018-05-31T10:00:00+04:00;385.1004748;108.9978004;99.60805135;83.07135286;82.99633444;8.1881897;0.51523171;1.7235143590000002;0.0;
Réunion;Validé;2018-05-31T11:00:00+04:00;383.1716978;108.5079736;99.34876245;74.22007929;90.23653625;8.260275712;0.8748934570000001;1.7231770110000002;0.0;
Réunion;Validé;2018-05-31T18:00:00+04:00;419.1739396;177.2599069;138.8357021;99.19260494;-0.037614229;0.439389984;0.8748934570000001;1.72705652;0.882;
Réunion;Validé;2018-06-01T09:00:00+04:00;373.6998923;93.85536063;131.184538;77.74560679;62.97825555;5.7471347040000005;0.5798333330000001;1.6091632850000002;0.0;
Réunion;Validé;2018-06-02T19:00:00+04:00;374.5654425;92.91290477;169.5952957;108.574667;-0.34748906100000004;-0.038130441;1.346833333;1.634361217;0.887;
Réunion;Validé;2018-06-03T01:00:00+04:00;229.9960162;24.86485526;128.4674615;74.38168457;-0.373343902;-0.073167828;1.095166667;1.633359974;0.0;
Réunion;Validé;2018-06-03T09:00:00+04:00;312.4915293;30.96896869;126.4058591;87.26307823;58.49606034;5.01720565;2.709166667;1.631190616;0.0;
Réunion;Validé;2018-06-03T17:00:00+04:00;302.8690025;54.55853587;149.4640833;91.45982238;0.696012316;0.009888716;5.027166667;1.203493271;0.45;
Réunion;Validé;2018-06-04T05:00:00+04:00;259.6199424;44.44839145;133.0012981;79.06679589;-0.383685838;-0.07818794200000001;2.3585000000000003;1.206830745;0.0;
Réunion;Validé;2018-06-04T15:00:00+04:00;360.0123048;86.42113245;151.4058012;81.28337172;32.29166204;5.656191928;1.225;1.72914549;0.0;
Réunion;Validé;2018-06-05T06:00:00+04:00;322.3643855;70.00720115;163.955126;87.17613946;-0.37954906400000005;-0.08721207900000001;0.47300000000000003;1.219680022;0.0;
Réunion;Validé;2018-06-05T23:00:00+04:00;292.8589837;62.26606082;141.2257015;87.18075814;-0.36093357800000003;-0.075181021;-0.039333333000000005;1.808911128;0.853;
Réunion;Validé;2018-06-06T00:00:00+04:00;256.9729885;59.15145617;120.7425254;75.6338529;-0.37954906400000005;-0.083208056;0.099;1.808911128;0.0;
Réunion;Validé;2018-06-06T01:00:00+04:00;234.8032633;60.30796126;118.8365807;54.23615998;-0.363001966;-0.07617989600000001;0.053833333000000004;1.807909886;0.0;
Réunion;Validé;2018-06-06T19:00:00+04:00;412.7456779;184.5423122;140.1910444;85.18682402;-0.38575422600000003;-0.08720000900000001;0.704333333;1.7071181590000002;0.887;
Réunion;Validé;2018-06-06T21:00:00+04:00;348.4245765;140.4454443;135.9581282;69.65902135;-0.376446483;-0.077189066;0.2225;1.7071181590000002;0.886;
Réunion;Validé;2018-06-07T18:00:00+04:00;430.2003813;150.2310638;167.6502478;109.8382208;-0.380583257;-0.083185042;0.35716666700000005;1.7064506640000001;0.881;
Réunion;Validé;2018-06-07T21:00:00+04:00;346.4815112;94.38613229;166.5701085;83.03472635;-0.365070353;-0.07316895200000001;0.335833333;1.705950043;0.887;
Réunion;Validé;2018-06-08T01:00:00+04:00;236.070258;74.43651263;101.0249328;59.03262784;-0.375412289;-0.07718504300000001;0.323833333;1.7049488;0.0;
Réunion;Validé;2018-06-08T04:00:00+04:00;240.7274117;79.24742327;108.2308948;51.79622449;-0.365070353;-0.06317907;0.17366666700000002;1.7074519060000002;0.0;
Réunion;Validé;2018-06-08T06:00:00+04:00;325.357722;80.34172662;144.2022806;99.00563396;-0.18305227300000002;0.292347839;-0.008666667000000001;1.7074519060000002;0.0;
Réunion;Validé;2018-06-08T10:00:00+04:00;384.7748163;95.27317131;166.1572688;81.16544033;35.9858017;4.241363859;0.256333333;1.695436998;0.0;
Réunion;Validé;2018-06-08T12:00:00+04:00;374.6231276;95.76696589;145.0405838;75.68293375;51.24532877;5.215549955;-0.019666667000000002;1.691432029;0.0;
Réunion;Validé;2018-06-09T05:00:00+04:00;241.6522111;47.35857093;129.3290732;64.15973315;-0.371275515;-0.075181021;-0.057333333;1.308623715;0.0;
Réunion;Validé;2018-06-10T17:00:00+04:00;305.8786318;83.51357921;142.6942823;63.62814702;7.320022544;6.285253688;0.626;1.354347114;0.457;
Réunion;Validé;2018-06-11T00:00:00+04:00;239.2451681;30.6871189;129.3347324;77.86100764;-0.363001966;-0.084208056;0.450833333;1.358685831;0.0;
Réunion;Validé;2018-06-12T03:00:00+04:00;215.2133243;49.94448699;109.8355527;53.79378453;-0.369207127;-0.073172975;0.5665;1.515380254;0.0;
Réunion;Validé;2018-06-12T22:00:00+04:00;335.326085;67.76287304;163.3875334;100.7282982;-0.35783099700000004;-0.08019598800000001;1.1935;1.805907401;0.886;
Réunion;Validé;2018-06-13T04:00:00+04:00;229.2566115;63.91044243;111.6841493;50.62549518;-0.364036159;-0.07618392;2.339333333;1.137411278;0.0;
Réunion;Validé;2018-06-13T06:00:00+04:00;308.3146119;69.5142293;150.7160473;85.09707206;-0.371275515;-0.086204033;2.308833333;1.135909414;0.0;
Réunion;Validé;2018-06-13T12:00:00+04:00;358.5955155;78.88246762;128.3061801;54.94511928;85.18135869;7.528032404;3.1956666670000002;0.556690731;0.0;
Réunion;Validé;2018-06-13T16:00:00+04:00;359.5509519;93.79947266;158.055704;71.6757219;24.08947232;5.972572432;4.204833333;1.753175305;0.0;
Réunion;Validé;2018-06-14T04:00:00+04:00;231.6369023;60.64545213;114.6744568;50.43382001;-0.372309708;-0.078191965;4.580666667;1.7530084320000001;0.0;
Réunion;Validé;2018-06-14T08:00:00+04:00;374.312407;78.28216634;165.6984693;87.67543834;31.59461553;4.746542207;4.562;1.753175305;0.0;
Réunion;Validé;2018-05-06T17:00:00+04:00;302.8485088;131.9555013;74.02765242;83.4210265;7.339073495;4.261254093;0.075533969;1.32746702;0.441;
Réunion;Validé;2018-05-07T00:00:00+04:00;257.8762827;123.5294478;52.3718317;80.36372363;-0.378291678;-0.075179902;0.712320344;1.352430821;0.0;
Réunion;Validé;2018-05-07T01:00:00+04:00;237.7671345;122.9046785;51.61875962;61.81844635;-0.36969414;-0.085220131;0.528070817;1.352093473;0.0;
Réunion;Validé;2018-05-07T05:00:00+04:00;255.2321979;124.1189719;67.83313469;62.03947416;-0.37506760100000003;-0.081209181;0.346655898;1.3502380550000002;0.0;
Réunion;Validé;2018-05-07T18:00:00+04:00;414.2019247;229.128448;78.93261751;101.8508607;1.129501573;1.345388304;0.071532169;0.860576459;0.883;
Réunion;Validé;2018-05-08T00:00:00+04:00;264.4053657;112.5771508;54.81265163;96.59209086;-0.365395371;-0.077187948;0.007503374;0.858552367;0.0;
Réunion;Validé;2018-05-08T13:00:00+04:00;331.3528448;94.5674375;67.58655357;75.45492017;83.14894074;7.856007277;1.465325652;1.273659907;0.0;
